Basic Identification,,,,,Botanical Characteristics,,,,,,Environmental Requirements,,,,,,Location & Suitability,,,,,Environmental Impact,,,Maintenance & Care,,,,,Growth & Structure,,,,,Commercial / Business,,,,Geo Mapping,,,,Description & Use,,
Plant ID,Common Name,Scientific Name,Family,Other Names,Plant Type,Lifecycle,Growth Rate,Mature Height,Mature Width,Root Type,Sunlight Requirement,Watering Needs,Soil Type,Soil pH Range,Temperature Range,Humidity Requirement,Suitable Regions,Climate Zone,Hardiness Zone,Lat/Long Suitability,Urban/Rural Suitability,Oxygen Production Range (kg/yr),CO2 Absorption Range (kg/yr),Pollution Tolerance,Care Level,Pruning Requirement,Fertilizer Needs,Pest Resistance,Disease Susceptibility,Growth Pattern,Canopy Type,Leaf Type,Flowering Season,Fruiting Season,Cost per Plant,Availability,Nursery Source,Plantation Time,Area Size Required,Plantation Density,Spacing Between Plants,"Geo Coordinates (Lat, Lon)",Description,Benefits,Use Cases
IND-1863,Walnut,Juglans regia,Juglandaceae,"Akhrot, Persian Walnut",Tree,Perennial,Slow,14.2 – 35.4 m,5.9 – 14.7 m,Rhizomatous,Full Sun / Partial,High,Clay Loam,6.0 – 7.5,13°C – 31°C,Medium (50-70%),West India,Tropical,11a,"24.8567°N, 68.5366°E",Urban,101.6 – 203.1 kg/yr,27.5 – 55.0 kg/yr,Low,High,Not Required,None Required,Very High,Low,Climbing,Dense,Deciduous,Sep-Nov,Mar-May,?1886 – ?3772,Easily Available Online,"Forest Research Institute, Dehradun",Jun-Jul,16.4 – 32.9 sq.m,297 – 514 plants/ha,40.2 – 62.9 m,"24.8567, 68.5366","Walnut (Juglans regia) is a perennial tree native to or widely cultivated in India. It belongs to the family Juglandaceae and thrives in red laterite soils. Known for its medicinal value, it is widely planted across West India.",Provides 145.1 kg/year oxygen; absorbs 39.3 kg CO2/year; improves AQI; excellent shade tree.,Coastal Protection
IND-1864,Apple,Malus domestica,Rosaceae,"Seb, Kashmiri Apple",Tree,Perennial,Medium / Fast,3.4 – 8.4 m,4.3 – 10.6 m,Shallow Fibrous,Partial Sun,Low / Medium,Sandy Loam,5.5 – 7.0,6°C – 41°C,Medium (50-70%),South India,Arid,9b,"10.4335°N, 77.1752°E",Urban,162.5 – 325.1 kg/yr,21.1 – 42.1 kg/yr,Low,Low / Medium,Yes – Annual,None Required,Very High,Susceptible to Pests,Columnar,Dense,Deciduous,Year-round,Jun-Aug,?1020 – ?2041,Seasonally Available,Private Agri Nursery,Feb-Mar,33.5 – 66.9 sq.m,234 – 405 plants/ha,45.3 – 70.8 m,"10.4335, 77.1752","Apple (Malus domestica) is a perennial tree native to or widely cultivated in India. It belongs to the family Rosaceae and thrives in loamy soils. Known for its ornamental value, it is widely planted across South India.",Provides 232.2 kg/year oxygen; absorbs 30.1 kg CO2/year; moderately beneficial for air quality; used in Ayurveda.,Decorative / Ornamental
IND-1865,Apricot,Prunus armeniaca,Rosaceae,"Khurmani, Zardalu",Tree,Perennial,Slow / Medium,3.2 – 7.9 m,3.4 – 8.4 m,Lateral Spreading,Partial Sun,Low,Sandy,5.5 – 7.0,16°C – 37°C,Variable,Northeast India,Highland,9b,"26.7935°N, 94.9001°E",Urban,87.4 – 174.9 kg/yr,28.9 – 57.8 kg/yr,Low,Medium / High,Yes – Annual,Organic (Monthly),Low,Susceptible to Pests,Prostrate,Sparse,Evergreen,Sep-Nov,Winter,?893 – ?1786,Common,Private Agri Nursery,Nov-Dec,14.3 – 28.7 sq.m,303 – 526 plants/ha,39.8 – 62.1 m,"26.7935, 94.9001","Apricot (Prunus armeniaca) is a perennial tree native to or widely cultivated in India. It belongs to the family Rosaceae and thrives in alluvial soils. Known for its ornamental value, it is widely planted across Northeast India.",Provides 124.9 kg/year oxygen; absorbs 41.3 kg CO2/year; improves AQI; excellent shade tree.,Decorative / Ornamental
IND-1866,Persimmon,Diospyros kaki,Ebenaceae,"Japani Phal, Kaki",Tree,Perennial,Medium,11.6 – 29.0 m,8.3 – 20.7 m,Lateral Spreading,Partial Sun,Medium,Sandy Loam,7.0 – 8.5,15°C – 36°C,Low (30-50%),East India,Highland,11b,"23.2398°N, 84.7364°E",Both,198.4 – 396.8 kg/yr,25.8 – 51.7 kg/yr,Medium,Medium,Yes – Bi-annual,Minimal,Medium,Susceptible to Fungi,Climbing,Weeping,Semi-deciduous,Sep-Nov,Feb-Apr,?1260 – ?2521,Common,State Forest Dept,Pre-monsoon,137.1 – 274.3 sq.m,306 – 530 plants/ha,39.6 – 61.9 m,"23.2398, 84.7364","Persimmon (Diospyros kaki) is a perennial tree native to or widely cultivated in India. It belongs to the family Ebenaceae and thrives in sandy soils. Known for its ornamental value, it is widely planted across East India.",Provides 283.4 kg/year oxygen; absorbs 36.9 kg CO2/year; moderately beneficial for air quality; excellent shade tree.,Decorative / Ornamental
IND-1867,Pomegranate,Punica granatum,Lythraceae,"Anar, Dadim",Tree,Perennial,Slow / Medium,8.0 – 20.0 m,2.8 – 6.9 m,Fibrous,Full Sun,Low,Red Laterite,7.0 – 8.5,17°C – 49°C,Low (30-50%),Northeast India,Humid Subtropical,10b,"22.4202°N, 92.8925°E",Urban,127.3 – 254.5 kg/yr,11.3 – 22.5 kg/yr,Medium,Medium / High,Minimal,None Required,Very High,High,Weeping,Columnar,Semi-deciduous,Monsoon,Winter,?1404 – ?2809,Easily Available Online,Agricultural Universities,Jul-Aug,94.4 – 188.7 sq.m,85 – 148 plants/ha,75.0 – 117.1 m,"22.4202, 92.8925","Pomegranate (Punica granatum) is a perennial tree native to or widely cultivated in India. It belongs to the family Lythraceae and thrives in clay loam soils. Known for its ornamental value, it is widely planted across Northeast India.",Provides 181.8 kg/year oxygen; absorbs 16.1 kg CO2/year; improves AQI; used in Ayurveda.,Coastal Protection
IND-1868,Fig,Ficus carica,Moraceae,"Anjeer, Common Fig",Tree,Perennial,Fast,10.0 – 24.9 m,7.7 – 19.2 m,Taproot,Shade Tolerant,Medium / High,Sandy Loam,5.0 – 6.5,10°C – 34°C,Low (30-50%),North India,Semi-arid,11b,"31.971°N, 78.7925°E",Urban,100.4 – 200.9 kg/yr,7.2 – 14.4 kg/yr,High,Medium / High,Minimal,Compost (Bi-monthly),Low,Medium,Climbing,Weeping,Deciduous,Year-round,Monsoon,?996 – ?1992,Widely Available,National Nursery (CAMPA),Feb-Mar,16.3 – 32.6 sq.m,362 – 627 plants/ha,36.4 – 56.9 m,"31.971, 78.7925","Fig (Ficus carica) is a perennial tree native to or widely cultivated in India. It belongs to the family Moraceae and thrives in clay soils. Known for its medicinal value, it is widely planted across North India.",Provides 143.5 kg/year oxygen; absorbs 10.3 kg CO2/year; moderately beneficial for air quality; excellent shade tree.,Carbon Sequestration
IND-1869,Litchi,Litchi chinensis,Sapindaceae,"Lychee, Lichu",Tree,Perennial,Medium,17.2 – 43.0 m,4.0 – 9.9 m,Taproot,Shade Tolerant,Medium,Black Cotton,6.0 – 7.5,11°C – 45°C,Medium (50-70%),West India,Highland,11a,"20.2255°N, 72.6444°E",Urban,136.9 – 273.8 kg/yr,28.8 – 57.7 kg/yr,High,Low,Yes – Annual,Compost (Bi-monthly),Medium,Susceptible to Pests,Bushy,Weeping,Semi-deciduous,Post-monsoon,Oct-Dec,?476 – ?953,Easily Available Online,Private Agri Nursery,Year-round,125.3 – 250.6 sq.m,248 – 430 plants/ha,44.0 – 68.8 m,"20.2255, 72.6444","Litchi (Litchi chinensis) is a perennial tree native to or widely cultivated in India. It belongs to the family Sapindaceae and thrives in red laterite soils. Known for its ornamental value, it is widely planted across West India.",Provides 195.6 kg/year oxygen; absorbs 41.2 kg CO2/year; improves AQI; used in Ayurveda.,Environmental / AQI
IND-1870,Lemon,Citrus limon,Rutaceae,"Nimbu, Kagzi Nimbu",Tree,Perennial,Slow / Medium,13.6 – 34.0 m,5.5 – 13.6 m,Rhizomatous,Partial / Shade,Medium,Clay,6.5 – 8.0,6°C – 37°C,Medium (50-70%),South India,Tropical,10b,"9.956°N, 80.3904°E",Urban,185.8 – 371.6 kg/yr,26.9 – 53.9 kg/yr,Very High,Medium / High,Minimal,NPK (Quarterly),High,Low,Vertical,Rounded,Evergreen,Jun-Aug,Feb-Apr,?664 – ?1328,Rare,Private Agri Nursery,Jan-Feb,50.7 – 101.4 sq.m,349 – 605 plants/ha,37.0 – 57.9 m,"9.956, 80.3904","Lemon (Citrus limon) is a perennial tree native to or widely cultivated in India. It belongs to the family Rutaceae and thrives in black cotton soils. Known for its ornamental value, it is widely planted across South India.",Provides 265.4 kg/year oxygen; absorbs 38.5 kg CO2/year; improves AQI; excellent shade tree.,Environmental / AQI
IND-1871,Orange,Citrus sinensis,Rutaceae,"Santra, Narangi",Tree,Perennial,Fast,6.1 – 15.1 m,7.1 – 17.7 m,Fibrous,Full Sun / Partial,Low,Black Cotton,5.5 – 7.0,12°C – 42°C,High (70-90%),North India,Semi-arid,9a,"32.5236°N, 74.4336°E",Urban,90.8 – 181.6 kg/yr,21.3 – 42.6 kg/yr,Very High,Medium,Minimal,Compost (Bi-monthly),High,High,Bushy,Spreading,Deciduous,Mar-May,Monsoon,?191 – ?383,Seasonally Available,Agricultural Universities,Nov-Dec,94.6 – 189.1 sq.m,252 – 436 plants/ha,43.7 – 68.2 m,"32.5236, 74.4336","Orange (Citrus sinensis) is a perennial tree native to or widely cultivated in India. It belongs to the family Rutaceae and thrives in sandy loam soils. Known for its medicinal value, it is widely planted across North India.",Provides 129.7 kg/year oxygen; absorbs 30.4 kg CO2/year; improves AQI; used in Ayurveda.,Kitchen Garden
IND-1872,Sapota,Manilkara zapota,Sapotaceae,"Chiku, Naseberry",Tree,Perennial,Slow / Medium,15.1 – 37.7 m,4.7 – 11.9 m,Deep Taproot,Full Sun / Partial,Medium,Alluvial,6.0 – 7.5,19°C – 37°C,Variable,South India,Semi-arid,11b,"14.6375°N, 77.0631°E",Both,156.6 – 313.2 kg/yr,26.7 – 53.3 kg/yr,Low,Low,Minimal,Minimal,Very High,Susceptible to Pests,Columnar,Dense,Deciduous,Monsoon,Winter,?1583 – ?3166,Seasonally Available,Private Agri Nursery,Feb-Mar,119.9 – 239.8 sq.m,253 – 439 plants/ha,43.5 – 68.0 m,"14.6375, 77.0631","Sapota (Manilkara zapota) is a perennial tree native to or widely cultivated in India. It belongs to the family Sapotaceae and thrives in clay soils. Known for its medicinal value, it is widely planted across South India.",Provides 223.7 kg/year oxygen; absorbs 38.1 kg CO2/year; improves AQI; excellent shade tree.,Roadside Planting
IND-1873,Jamun,Syzygium cumini,Myrtaceae,"Black Plum, Java Plum",Tree,Perennial,Medium / Fast,15.7 – 39.3 m,3.9 – 9.8 m,Shallow Fibrous,Full Sun,High,Sandy Loam,6.5 – 8.0,3°C – 38°C,Medium (50-70%),Pan India,Subtropical,11b,"33.9978°N, 77.9203°E",Both,91.3 – 182.7 kg/yr,19.8 – 39.6 kg/yr,High,Low,Yes – Annual,None Required,Low,Susceptible to Fungi,Columnar,Weeping,Semi-deciduous,Winter,Monsoon,?710 – ?1421,Widely Available,Agricultural Universities,Post-monsoon,85.8 – 171.5 sq.m,98 – 170 plants/ha,69.9 – 109.2 m,"33.9978, 77.9203","Jamun (Syzygium cumini) is a perennial tree native to or widely cultivated in India. It belongs to the family Myrtaceae and thrives in alluvial soils. Known for its ornamental value, it is widely planted across Pan India.",Provides 130.5 kg/year oxygen; absorbs 28.3 kg CO2/year; improves AQI; used in Ayurveda.,Decorative / Ornamental
IND-1874,Karonda,Carissa carandas,Apocynaceae,"Bengal Currant, Conkerberry",Shrub,Perennial,Slow,2.1 – 5.2 m,1.9 – 4.8 m,Rhizomatous,Partial Sun,Low,Red Laterite,6.5 – 8.0,12°C – 45°C,High (70-90%),Central India,Tropical,10a,"21.7531°N, 78.1184°E",Urban,55.8 – 111.6 kg/yr,1.6 – 3.2 kg/yr,High,Low,Yes – Annual,Compost (Bi-monthly),High,Susceptible to Fungi,Weeping,Rounded,Semi-deciduous,Post-monsoon,Jun-Aug,?301 – ?603,Rare,Local Nursery,Oct-Nov,5.0 – 10.1 sq.m,480 – 833 plants/ha,31.6 – 49.4 m,"21.7531, 78.1184","Karonda (Carissa carandas) is a perennial shrub native to or widely cultivated in India. It belongs to the family Apocynaceae and thrives in clay soils. Known for its ornamental value, it is widely planted across Central India.",Provides 79.7 kg/year oxygen; absorbs 2.3 kg CO2/year; improves AQI; excellent shade tree.,Carbon Sequestration
IND-1875,Star Fruit,Averrhoa carambola,Oxalidaceae,"Kamrakh, Carambola",Tree,Perennial,Slow,12.6 – 31.5 m,2.0 – 5.1 m,Adventitious,Shade Tolerant,Low / Medium,Sandy,5.5 – 7.0,4°C – 39°C,Medium (50-70%),South India,Arid,11b,"8.9829°N, 79.2924°E",Both,184.0 – 367.9 kg/yr,33.2 – 66.5 kg/yr,Low,Low / Medium,Not Required,Organic (Monthly),Low,Susceptible to Fungi,Columnar,Irregular,Deciduous,Sep-Nov,Monsoon,?362 – ?725,Seasonally Available,Online (Ugaoo/Nurserylive),Jul-Aug,122.5 – 245.0 sq.m,228 – 395 plants/ha,45.9 – 71.8 m,"8.9829, 79.2924","Star Fruit (Averrhoa carambola) is a perennial tree native to or widely cultivated in India. It belongs to the family Oxalidaceae and thrives in red laterite soils. Known for its ornamental value, it is widely planted across South India.",Provides 262.8 kg/year oxygen; absorbs 47.5 kg CO2/year; improves AQI; used in Ayurveda.,Kitchen Garden
IND-1876,Indian Gourd,Cucumis sativus,Cucurbitaceae,"Kakdi, Cucumber",Herb,Annual,Medium / Fast,1.0 – 2.5 m,0.7 – 1.8 m,Shallow Fibrous,Full Sun,Low / Medium,Red Laterite,6.5 – 8.0,16°C – 34°C,Low (30-50%),North India,Tropical,9b,"33.1162°N, 73.277°E",Rural,7.4 – 14.8 kg/yr,1.9 – 3.9 kg/yr,Low,Medium,Minimal,Organic (Monthly),Low,Susceptible to Pests,Weeping,Weeping,Evergreen,Feb-Apr,Summer,?21 – ?43,Widely Available,National Nursery (CAMPA),Jan-Feb,6.2 – 12.3 sq.m,3012 – 5222 plants/ha,12.6 – 19.8 m,"33.1162, 73.277","Indian Gourd (Cucumis sativus) is a annual herb native to or widely cultivated in India. It belongs to the family Cucurbitaceae and thrives in clay loam soils. Known for its medicinal value, it is widely planted across North India.",Provides 10.6 kg/year oxygen; absorbs 2.77 kg CO2/year; improves AQI; used in Ayurveda.,Commercial / Timber
IND-1877,Pumpkin,Cucurbita pepo,Cucurbitaceae,"Kaddu, Petha",Herb,Annual,Medium / Fast,1.2 – 3.0 m,0.6 – 1.5 m,Lateral Spreading,Shade Tolerant,Medium / High,Red Laterite,5.5 – 7.0,4°C – 45°C,Medium (50-70%),Central India,Tropical,10b,"19.7068°N, 79.6341°E",Urban,21.6 – 43.3 kg/yr,0.7 – 1.3 kg/yr,High,Low,Yes – Bi-annual,NPK (Quarterly),Medium,Low,Spreading,Dense,Deciduous,Winter,Sep-Nov,?62 – ?125,Easily Available Online,State Forest Dept,Jun-Jul,4.7 – 9.4 sq.m,2986 – 5176 plants/ha,12.6 – 19.8 m,"19.7068, 79.6341","Pumpkin (Cucurbita pepo) is a annual herb native to or widely cultivated in India. It belongs to the family Cucurbitaceae and thrives in black cotton soils. Known for its ornamental value, it is widely planted across Central India.",Provides 30.9 kg/year oxygen; absorbs 0.96 kg CO2/year; moderately beneficial for air quality; used in Ayurveda.,Decorative / Ornamental
IND-1878,Indian Sorrel,Hibiscus acetosella,Malvaceae,African Rosemallow,Herb,Annual,Fast,0.4 – 1.0 m,0.7 – 1.8 m,Taproot,Full Sun,Medium / High,Red Laterite,6.0 – 7.5,10°C – 38°C,Variable,East India,Subtropical,9a,"25.5268°N, 88.0012°E",Rural,16.1 – 32.2 kg/yr,2.2 – 4.3 kg/yr,Low,Medium,Minimal,Minimal,High,Medium,Vertical,Irregular,Evergreen,Feb-Apr,Spring,?86 – ?173,Easily Available Online,National Nursery (CAMPA),Jun-Jul,6.9 – 13.7 sq.m,3235 – 5608 plants/ha,12.2 – 19.0 m,"25.5268, 88.0012","Indian Sorrel (Hibiscus acetosella) is a annual herb native to or widely cultivated in India. It belongs to the family Malvaceae and thrives in sandy soils. Known for its ornamental value, it is widely planted across East India.",Provides 23.0 kg/year oxygen; absorbs 3.08 kg CO2/year; improves AQI; excellent shade tree.,Coastal Protection
IND-1879,Parijat,Nyctanthes arbor-tristis,Oleaceae,"Night Jasmine, Harsinghar",Tree,Perennial,Medium,7.4 – 18.5 m,6.2 – 15.6 m,Taproot,Partial / Shade,Low,Clay Loam,5.0 – 6.5,7°C – 46°C,Low (30-50%),West India,Semi-arid,10a,"20.1633°N, 69.7497°E",Both,120.3 – 240.7 kg/yr,9.0 – 18.1 kg/yr,Low,Low / Medium,Minimal,Minimal,Very High,Susceptible to Pests,Prostrate,Sparse,Semi-deciduous,Sep-Nov,Year-round,?873 – ?1747,Seasonally Available,National Nursery (CAMPA),Jan-Feb,110.2 – 220.5 sq.m,81 – 140 plants/ha,77.0 – 120.2 m,"20.1633, 69.7497","Parijat (Nyctanthes arbor-tristis) is a perennial tree native to or widely cultivated in India. It belongs to the family Oleaceae and thrives in alluvial soils. Known for its medicinal value, it is widely planted across West India.",Provides 171.9 kg/year oxygen; absorbs 12.9 kg CO2/year; improves AQI; used in Ayurveda.,Kitchen Garden
IND-1880,Patala,Stereospermum chelonoides,Bignoniaceae,Trumpet Flower Tree,Tree,Perennial,Slow,10.5 – 26.2 m,4.6 – 11.4 m,Taproot,Shade Tolerant,High,Red Laterite,5.0 – 6.5,4°C – 47°C,Low (30-50%),Pan India,Arid,10b,"25.8136°N, 93.1212°E",Rural,131.4 – 262.8 kg/yr,30.7 – 61.3 kg/yr,Medium,Low,Not Required,NPK (Quarterly),Low,Susceptible to Pests,Bushy,Sparse,Semi-deciduous,Jun-Aug,Winter,?1729 – ?3458,Rare,"Forest Research Institute, Dehradun",Oct-Nov,67.9 – 135.8 sq.m,102 – 178 plants/ha,68.3 – 106.8 m,"25.8136, 93.1212","Patala (Stereospermum chelonoides) is a perennial tree native to or widely cultivated in India. It belongs to the family Bignoniaceae and thrives in loamy soils. Known for its ornamental value, it is widely planted across Pan India.",Provides 187.7 kg/year oxygen; absorbs 43.8 kg CO2/year; improves AQI; excellent shade tree.,Agro-forestry
IND-1881,Devdaru,Erythrina stricta,Fabaceae,Strict Coral Tree,Tree,Perennial,Medium / Fast,17.5 – 43.8 m,4.4 – 10.9 m,Shallow Fibrous,Partial / Shade,Low,Alluvial,7.0 – 8.5,17°C – 47°C,High (70-90%),West India,Humid Subtropical,10a,"27.8664°N, 69.8394°E",Urban,181.6 – 363.3 kg/yr,23.2 – 46.3 kg/yr,Medium,Low,Yes – Bi-annual,Organic (Monthly),Medium,Susceptible to Fungi,Prostrate,Spreading,Deciduous,Oct-Dec,Oct-Dec,?1927 – ?3854,Widely Available,Local Nursery,Feb-Mar,133.5 – 267.0 sq.m,247 – 429 plants/ha,44.0 – 68.8 m,"27.8664, 69.8394","Devdaru (Erythrina stricta) is a perennial tree native to or widely cultivated in India. It belongs to the family Fabaceae and thrives in clay soils. Known for its medicinal value, it is widely planted across West India.",Provides 259.5 kg/year oxygen; absorbs 33.1 kg CO2/year; improves AQI; excellent shade tree.,Agro-forestry
IND-1882,Sagargota,Caesalpinia crista,Fabaceae,"Fever Nut, Bonduc",Shrub,Perennial,Slow,1.4 – 3.4 m,2.3 – 5.7 m,Taproot,Partial / Shade,Low,Sandy Loam,6.0 – 7.5,13°C – 40°C,Low (30-50%),Pan India,Humid Subtropical,10a,"24.8298°N, 89.9986°E",Urban,25.9 – 51.8 kg/yr,3.8 – 7.6 kg/yr,High,Medium / High,Yes – Annual,NPK (Quarterly),Medium,Medium,Vertical,Spreading,Semi-deciduous,Mar-May,Spring,?291 – ?583,Seasonally Available,Online (Ugaoo/Nurserylive),Jan-Feb,4.8 – 9.5 sq.m,576 – 998 plants/ha,28.9 – 45.1 m,"24.8298, 89.9986","Sagargota (Caesalpinia crista) is a perennial shrub native to or widely cultivated in India. It belongs to the family Fabaceae and thrives in clay loam soils. Known for its medicinal value, it is widely planted across Pan India.",Provides 37.0 kg/year oxygen; absorbs 5.4 kg CO2/year; moderately beneficial for air quality; used in Ayurveda.,Urban Greening
IND-1883,Bhringaraj,Eclipta alba,Asteraceae,"False Daisy, Trailing Eclipta",Herb,Annual,Slow / Medium,0.8 – 2.1 m,0.2 – 0.6 m,Lateral Spreading,Full Sun,Medium,Sandy,5.0 – 6.5,14°C – 37°C,Variable,West India,Humid Subtropical,9b,"21.6118°N, 68.4265°E",Both,13.6 – 27.2 kg/yr,3.1 – 6.1 kg/yr,Very High,Medium / High,Minimal,NPK (Quarterly),Very High,Medium,Prostrate,Columnar,Evergreen,Monsoon,Winter,?49 – ?98,Rare,National Nursery (CAMPA),Pre-monsoon,5.5 – 10.9 sq.m,5675 – 9837 plants/ha,9.2 – 14.4 m,"21.6118, 68.4265","Bhringaraj (Eclipta alba) is a annual herb native to or widely cultivated in India. It belongs to the family Asteraceae and thrives in clay soils. Known for its medicinal value, it is widely planted across West India.",Provides 19.4 kg/year oxygen; absorbs 4.38 kg CO2/year; improves AQI; excellent shade tree.,Urban Greening
IND-1884,Sarpagandha,Rauvolfia serpentina,Apocynaceae,"Indian Snakeroot, Chandra",Shrub,Perennial,Medium,1.5 – 3.8 m,1.2 – 3.0 m,Rhizomatous,Full Sun / Partial,Low / Medium,Clay,6.0 – 7.5,4°C – 35°C,Low (30-50%),Central India,Arid,11a,"21.6409°N, 81.9899°E",Rural,49.3 – 98.7 kg/yr,6.9 – 13.9 kg/yr,Very High,Low / Medium,Minimal,Compost (Bi-monthly),Very High,Susceptible to Fungi,Weeping,Moderate,Evergreen,Mar-May,Mar-May,?230 – ?461,Widely Available,"Forest Research Institute, Dehradun",Pre-monsoon,11.3 – 22.5 sq.m,992 – 1719 plants/ha,22.0 – 34.4 m,"21.6409, 81.9899","Sarpagandha (Rauvolfia serpentina) is a perennial shrub native to or widely cultivated in India. It belongs to the family Apocynaceae and thrives in sandy soils. Known for its ornamental value, it is widely planted across Central India.",Provides 70.5 kg/year oxygen; absorbs 9.9 kg CO2/year; moderately beneficial for air quality; excellent shade tree.,Carbon Sequestration
IND-1885,Punarnava,Boerhavia diffusa,Nyctaginaceae,"Red Spiderling, Hog Weed",Herb,Perennial,Slow / Medium,0.9 – 2.2 m,0.7 – 1.8 m,Fibrous,Partial / Shade,High,Black Cotton,6.5 – 8.0,8°C – 42°C,Low (30-50%),East India,Highland,10a,"20.7585°N, 90.5434°E",Both,26.7 – 53.5 kg/yr,1.3 – 2.5 kg/yr,High,High,Not Required,NPK (Quarterly),Low,Medium,Weeping,Columnar,Evergreen,Monsoon,Summer,?93 – ?186,Common,Local Nursery,Oct-Nov,6.9 – 13.9 sq.m,3086 – 5349 plants/ha,12.5 – 19.5 m,"20.7585, 90.5434","Punarnava (Boerhavia diffusa) is a perennial herb native to or widely cultivated in India. It belongs to the family Nyctaginaceae and thrives in clay soils. Known for its ornamental value, it is widely planted across East India.",Provides 38.2 kg/year oxygen; absorbs 1.79 kg CO2/year; improves AQI; excellent shade tree.,Kitchen Garden
IND-1886,Kasondi,Senna occidentalis,Fabaceae,"Coffee Senna, Septicweed",Shrub,Annual,Fast,0.8 – 2.0 m,0.8 – 2.0 m,Deep Taproot,Partial Sun,Medium / High,Loamy,6.5 – 8.0,4°C – 41°C,Medium (50-70%),East India,Arid,12a,"21.0017°N, 85.7998°E",Urban,36.8 – 73.5 kg/yr,5.3 – 10.6 kg/yr,Medium,Low / Medium,Yes – Annual,Organic (Monthly),Low,Low,Vertical,Spreading,Semi-deciduous,Feb-Apr,Year-round,?58 – ?117,Easily Available Online,Agricultural Universities,Feb-Mar,5.7 – 11.5 sq.m,1488 – 2579 plants/ha,18.0 – 28.1 m,"21.0017, 85.7998","Kasondi (Senna occidentalis) is a annual shrub native to or widely cultivated in India. It belongs to the family Fabaceae and thrives in clay soils. Known for its ornamental value, it is widely planted across East India.",Provides 52.5 kg/year oxygen; absorbs 7.6 kg CO2/year; moderately beneficial for air quality; used in Ayurveda.,Commercial / Timber
IND-1887,Chakramarda,Senna tora,Fabaceae,"Sicklepod, Foetid Cassia",Herb,Annual,Fast,1.0 – 2.5 m,0.2 – 0.6 m,Fibrous,Partial / Shade,Low / Medium,Black Cotton,6.0 – 7.5,7°C – 38°C,Low (30-50%),North India,Arid,9a,"30.4579°N, 74.0358°E",Urban,5.6 – 11.2 kg/yr,2.5 – 5.1 kg/yr,High,Low,Not Required,Organic (Monthly),High,High,Bushy,Weeping,Deciduous,Jun-Aug,Year-round,?91 – ?183,Seasonally Available,Online (Ugaoo/Nurserylive),Jun-Jul,5.2 – 10.5 sq.m,4161 – 7212 plants/ha,10.7 – 16.8 m,"30.4579, 74.0358","Chakramarda (Senna tora) is a annual herb native to or widely cultivated in India. It belongs to the family Fabaceae and thrives in sandy loam soils. Known for its ornamental value, it is widely planted across North India.",Provides 8.0 kg/year oxygen; absorbs 3.64 kg CO2/year; improves AQI; excellent shade tree.,Carbon Sequestration
IND-1888,Haritaki,Terminalia chebula,Combretaceae,"Black Myrobalan, Chebulic Myrobalan",Tree,Perennial,Medium / Fast,17.3 – 43.3 m,3.7 – 9.3 m,Deep Taproot,Shade Tolerant,Medium / High,Red Laterite,5.0 – 6.5,12°C – 44°C,High (70-90%),North India,Highland,9b,"31.9287°N, 73.5163°E",Rural,114.0 – 228.1 kg/yr,31.5 – 63.0 kg/yr,High,Medium,Yes – Annual,Organic (Monthly),Medium,Susceptible to Pests,Bushy,Moderate,Deciduous,Spring,Sep-Nov,?1378 – ?2756,Widely Available,Local Nursery,Jun-Jul,120.4 – 240.8 sq.m,354 – 614 plants/ha,36.8 – 57.5 m,"31.9287, 73.5163","Haritaki (Terminalia chebula) is a perennial tree native to or widely cultivated in India. It belongs to the family Combretaceae and thrives in loamy soils. Known for its medicinal value, it is widely planted across North India.",Provides 162.9 kg/year oxygen; absorbs 45.0 kg CO2/year; moderately beneficial for air quality; excellent shade tree.,Roadside Planting
IND-1889,Bibhitaki,Terminalia bellirica,Combretaceae,"Belleric Myrobalan, Baheda",Tree,Perennial,Medium / Fast,4.3 – 10.6 m,8.3 – 20.7 m,Taproot,Full Sun / Partial,Medium,Alluvial,5.0 – 6.5,14°C – 38°C,Low (30-50%),North India,Tropical,11b,"30.1002°N, 74.3176°E",Urban,209.0 – 418.0 kg/yr,25.3 – 50.7 kg/yr,Very High,Medium,Yes – Annual,None Required,Medium,Susceptible to Pests,Climbing,Moderate,Evergreen,Nov-Jan,Oct-Dec,?1504 – ?3008,Common,Online (Ugaoo/Nurserylive),Feb-Mar,133.1 – 266.3 sq.m,262 – 455 plants/ha,42.8 – 66.9 m,"30.1002, 74.3176","Bibhitaki (Terminalia bellirica) is a perennial tree native to or widely cultivated in India. It belongs to the family Combretaceae and thrives in alluvial soils. Known for its ornamental value, it is widely planted across North India.",Provides 298.6 kg/year oxygen; absorbs 36.2 kg CO2/year; improves AQI; excellent shade tree.,Kitchen Garden
